recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/vegetables-recipes/baked-sweet-potatoes-avocado-queso-fresco/,"Baked sweet potatoes, avocado & queso fresco",1 hour 15 minutes                                                    ,"Super easy                                                    
","['4 sweet potatoes', 'olive oil', '2 ripe avocados', '1-2 limes', '1 handful of pumpkin seeds', '150 g Mexican queso fresco or Spanish manchego']"
https://www.jamieoliver.com/recipes/fish-recipes/lemon-sole-with-chipotle-ancho-chilli-recado/,Lemon sole with chipotle & ancho chilli recado,1 hour                                                    ,"Not too tricky                                                    
","['4 lemon sole or dab fillets , skin on, from sustainable sources', '1 lime', 'CHIPOTLE & ANCHO CHILLI RECADO', '4 cloves of garlic', '2 dried chipotle chillies', '2 dried ancho chillies', '1½ tablespoon dried oregano', '½ a lime', 'CHUNKY AVOCADO & CHERRY TOMATO SALAD', '14 ripe cherry tomatoes', '1 Lebanese cucumber', '3 spring onions', '1 ripe avocado', 'extra virgin olive oil', '1 lime']"
https://www.jamieoliver.com/recipes/fruit-recipes/plum-sorbet/,Plum sorbet,1 hour plus freezing                                                    ,"Not too tricky                                                    
","['8-10 plums', '200 g sugar', '1 free-range egg white', '½ a lemon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/salsa-verde-fresco/,Salsa verde fresco,30 minutes                                                    ,"Not too tricky                                                    
","['2 large fresh green chillies , ideally Serrano', '12 green tomatillos or green tomatoes', '2 onions', '1 clove of garlic', '½ a bunch of fresh coriander', '1 ripe avocado', '2 limes']"
https://www.jamieoliver.com/recipes/fruit-recipes/rainbow-jelly/,Rainbow jelly,1 hour 20 minutes                                                    ,"Not too tricky                                                    
","['vegetable oil', '4 packets of jelly , in different colours or sachets of vege-gel (see tip)']"
https://www.jamieoliver.com/recipes/fish-recipes/red-mullet-with-jewelled-wild-rice/,Red mullet with jewelled wild rice,55 minutes                                                    ,"Not too tricky                                                    
","['4 x 250 g whole red mullet , scaled and gutted, from sustainable sources', '½ a bunch of fresh lemon thyme , (15g)', '4 slices of higher-welfare thin-cut smoked pancetta', 'olive oil', 'JEWELLED WILD RICE', '300 g mixed wild rice', '1 pomegranate', '½ a bunch of fresh mint , (15g)', '½ a bunch of fresh flat-leaf parsley , (15g)', '1 lemon', 'extra virgin olive oil', 'TAPENADE', '½ x 295 g jar of black olives , (stone in)', '1 small clove of garlic', '1 pinch of dried chilli flakes', '1 pinch of fennel seeds', '20 g blanched almonds', '1 sundried tomato', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/seafood-recipes/roasted-razor-clams/,Roasted razor clams,15 minutes                                                    ,"Super easy                                                    
","['1 kg razor clams, from sustainable sources', '2 fresh red chillies', '3 cloves of garlic', '3 sprigs of fresh rosemary', 'olive oil', '1-2 lemons']"
https://www.jamieoliver.com/recipes/chicken-recipes/poached-chicken/,Poached chicken,1 hour 55 minutes                                                    ,"Super easy                                                    
","['2 large onions', '1-2 leeks', '4 celery stalks', '4 carrots', '1 bulb of garlic', '1 x 1.7 kg free-range chicken', '3-4 fresh bay leaves', '3 sprigs of fresh tarragon', '1 large bunch of fresh parsley (or just stalks if you’re using leaves for something else)', '1 teaspoon whole black peppercorns']"
https://www.jamieoliver.com/recipes/vegetables-recipes/yellow-split-pea-aubergine-stew/,Yellow split pea & aubergine stew,1 hour 50 minutes                                                    ,"Not too tricky                                                    
","['1 pinch of saffron threads', '1 large onion', '1 tablespoon tomato purée', '4 tablespoons vegetable oil , plus extra for frying', '1 teaspoon ground cinnamon', '1 teaspoon ground turmeric', '1 teaspoon ground cumin', '1 x 400 g tin of chopped tomatoes', '250 g yellow split peas', '3 dried limes (see tip)', '1 large aubergine', '10 g unsalted butter', '100 g dried barberries (see tip)']"
https://www.jamieoliver.com/recipes/chicken-recipes/super-simple-chicken-curry-traybake/,Super-simple chicken curry traybake,1 hour 45 minutes                                                    ,"Not too tricky                                                    
","['1 x 1 kg butternut pumpkin', '2 onions', '200 g cherry tomatoes', '8 skinless boneless free-range chicken thighs', '300 g brown basmati rice', '1 x 400 g tin of light coconut milk', '1 lime', '1 fresh green chilli', 'CURRY PASTE', '3 cloves of garlic', '5cm piece of ginger', '2 teaspoons cumin seeds', '2 teaspoons coriander seeds', '1 teaspoon turmeric', '2 tesapoons garam masala', '1 teaspoon chilli powder', 'vegetable oil', '½ a bunch of fresh coriander']"
https://www.jamieoliver.com/recipes/chicken-recipes/spicy-sticky-chicken/,Spicy sticky chicken,1 hour 25 minutes                                                    ,"Not too tricky                                                    
","['3 fresh red chillies', '2 onions', '4 cloves of garlic', '4 large plum tomatoes', '1 bunch of fresh coriander', '4 large free-range chicken legs, skin on', 'olive oil', '2 teaspoons garam masala', '1 tablespoon crumbled dried curry leaves', '1 tablespoon mustard seeds', '2 tablespoons white wine vinegar', 'fat-free natural yoghurt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/salad-wedges-with-buttermilk-dressing/,Salad wedges with buttermilk dressing,20 minutes                                                    ,"Not too tricky                                                    
","['75 g almonds', '1 handful of mixed seeds', '125 g sugar', '1 iceberg lettuce', '4 endives', '150 ml buttermilk', '2 lemons', 'extra virgin olive oil', '1 bunch of fresh chives']"
https://www.jamieoliver.com/recipes/cheese-recipes/figs-with-pine-nuts-goat-s-curd/,Figs with pine nuts & goat’s curd,10 minutes                                                    ,"Super easy                                                    
","['2 tablespoons runny honey', 'a few sprigs of fresh thyme', '6 figs', '2 tablespoons pine nuts', '125 g soft goat’s curd or cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/jools-s-chopped-salad/,Jools’ chopped salad,10 minutes                                                    ,"Super easy                                                    
","['6 small carrots, mixed colours if possible', '2 sticks of celery', '1 handful of ripe cherry tomatoes, mixed colours if possible', '2 little gem lettuces', '100 g feta cheese , optional', 'a few sprigs of fresh mint', '1 heaped teaspoon Dijon mustard', '1 tablespoon balsamic vinegar', '3 tablespoons extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/greek-style-quinoa-salad-bomb/,Greek-style quinoa salad bomb,35 minutes plus setting                                                    ,"Not too tricky                                                    
","['250 g quinoa', '1 big bunch of fresh mint', '2 lemons', 'extra virgin olive oil', '1 red onion', '250 g ripe tomatoes', '1 cucumber', '200 g Kalamata olives (stone in)', '200 g feta cheese', '½ teaspoon dried oregano', 'red wine vinegar']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-lentil-salad-with-caper-dressing/,Chicken & lentil salad with caper dressing,1 hour 25 minutes                                                    ,"Not too tricky                                                    
","['1 x 1.6 kg whole free-range chicken', '1 lemon', 'olive oil', '150 g cooked lentils', '4 handfuls of baby Swiss chard or other small leaves', 'CAPER DRESSING', '3 tablespoons capers', '½ a lemon', 'extra virgin olive oil', '3 tablespoons thick Greek-style yoghurt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/charred-pepper-pesto/,Charred pepper pesto,10 minutes                                                    ,"Super easy                                                    
","['½ a bunch of fresh thyme', '2 cloves of garlic', '1 x 450 g jar of roasted red peppers', '1 handful of hazelnuts', '1 handful of freshly grated pecorino cheese', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spiced-aubergine-dip/,Spiced aubergine dip,1 hour 35 minutes plus cooling                                                    ,"Not too tricky                                                    
","['2 large aubergines', '2 onions', '4 cloves of garlic', '1-2 green chillies', '4cm piece of ginger', '4 ripe tomatoes', '1 bunch of fresh coriander', '1 tablespoon vegetable oil', '2 tablespoons curry powder', 'oven-baked corn tortillas']"
https://www.jamieoliver.com/recipes/game-recipes/chichinga-suya-goat-kebabs/,Chichinga: suya goat kebabs,25 minutes plus marinating                                                    ,"Not too tricky                                                    
","['KEBABS', '450 g higher-welfare boneless leg of kid goat , diced', '1 large red onion', '1-2 red, green or yellow peppers (mixed colours if possible)', 'groundnut or vegetable oil', 'a few sprigs of fresh coriander', 'SPICE RUB', '125 g roasted peanuts', '3 cloves of garlic', '5cm piece of ginger', '1 teaspoon cayenne pepper or red chilli flakes (for extra heat)', '1 teaspoon smoked paprika', '2 tablespoons groundnut or vegetable oil']"
https://www.jamieoliver.com/recipes/game-recipes/ghanaian-goat-shoko/,Ghanaian goat shoko,3 hours 30 minutes                                                    ,"Not too tricky                                                    
","['2 medium onions', '4 cloves of garlic', '5cm piece of ginger', '1.5 kg ripe plum tomatoes or 1 x 400g tin of plum tomatoes', 'rapeseed or vegetable oil', '4 fresh Serrano chillies', '1 green pepper', '450 g higher-welfare boneless goat shoulder , cubed', '1 pierced Scotch bonnet , optional', '150 ml organic bone broth , or beef stock', '150 g baby spinach', '3 sprigs of fresh coriander']"
https://www.jamieoliver.com/recipes/chicken-recipes/hot-sour-chicken-broth/,Hot & sour chicken broth,25 minutes                                                    ,"Not too tricky                                                    
","['2 shallots', '3 sticks of lemongrass', '5 cm ginger', '2 cloves of garlic', '1-2 fresh red chillies', '½ a bunch of fresh coriander , (15g)', '1 bunch of spring onions', '2 free-range chicken breasts', 'groundnut oil', '1.75 litres light organic chicken or vegetable stock', 'fish sauce', '3 limes', '1 large handful of beansprouts , (ready to eat)']"
